# Version 1.00
#
freq[Hz];re:Trc2_S21;im:Trc2_S21;
1.199000000000000E+10;2.838265316833007E-01;1.713485181471850E-01;
1.206000000000000E+10;8.524258271655728E-02;-1.251668705390473E-01;
1.213000000000000E+10;1.937943198997308E-01;1.031832182050680E-01;
1.220000000000000E+10;-2.057612814874339E-01;1.600687564176100E-01;
1.227000000000000E+10;-1.055537042507847E-01;1.734237611490436E-01;
1.234000000000000E+10;6.637850750814234E-02;-3.898238546581135E-01;
1.241000000000000E+10;-2.410855130700456E-01;-3.423095777008282E-01;
1.248000000000000E+10;-1.318279068911306E-01;-7.415792875970431E-02;
1.255000000000000E+10;1.133421865811802E-01;1.979848602518585E-01;
1.262000000000000E+10;-3.086850964958539E-01;1.566974881751457E-01;
1.269000000000000E+10;-1.315125104058731E-01;-2.677826354643031E-01;
1.276000000000000E+10;1.359637244546795E-01;-4.087120784544203E-02;
1.283000000000000E+10;1.063041563106963E-01;2.031639298837026E-01;
1.290000000000000E+10;9.129231995680876E-03;-2.391209639804815E-01;
1.297000000000000E+10;6.017149682324955E-02;-1.351057155816153E-01;
1.304000000000000E+10;-2.197053819872783E-01;2.777848088444040E-01;
1.311000000000000E+10;-8.553142305121660E-02;-1.889599725134395E-01;
1.318000000000000E+10;4.063987784191271E-01;-2.536538050344826E-01;
1.325000000000000E+10;6.086409335430044E-02;1.452430679458855E-01;
1.332000000000000E+10;-1.893946616024197E-01;-5.388466351786895E-02;
1.339000000000000E+10;-1.517472249422488E-01;1.624407833353955E-01;
1.346000000000000E+10;8.606986228754084E-02;3.143599676968973E-02;
1.353000000000000E+10;-1.917009999234395E-01;-3.356540817551378E-02;
1.360000000000000E+10;3.212035002869212E-01;-4.454105990453211E-03;
1.367000000000000E+10;2.191666583671033E-01;4.884948311315584E-02;
1.374000000000000E+10;1.952765876275574E-01;-5.396171545431935E-02;
1.381000000000000E+10;-6.957742070396185E-02;-2.492486549277698E-01;
1.388000000000000E+10;4.362725100239814E-02;-1.268926522163412E-01;
1.395000000000000E+10;1.110379468891860E-01;1.320732113000016E-01;
1.402000000000000E+10;-1.030052907858649E-01;2.058371189057110E-01;
1.409000000000000E+10;1.077806585471642E-01;-1.351729056399263E-01;
1.416000000000000E+10;1.520753347305901E-01;-9.808363499637178E-02;
1.423000000000000E+10;1.557823763440786E-01;-3.607823246485270E-02;
1.430000000000000E+10;2.840380177803292E-02;4.374177110204275E-02;
1.437000000000000E+10;3.169481948729268E-01;1.474211759555373E-02;
1.444000000000000E+10;-9.900798591172698E-02;1.605684022668200E-01;
1.451000000000000E+10;-1.513682334473879E-01;1.463815854135566E-01;
1.458000000000000E+10;-1.617361596128254E-02;-1.271624287627366E-01;
1.465000000000000E+10;-1.740573894747078E-01;-2.419254947185254E-01;
1.472000000000000E+10;-1.045236032466456E-01;-1.300321576380471E-01;
1.479000000000000E+10;-2.067468380089291E-01;-1.162056175518149E-01;
1.486000000000000E+10;1.391181472466482E-01;-1.974305245934766E-03;
1.493000000000000E+10;-1.265513419987459E-01;-3.229181652548273E-03;
1.500000000000000E+10;1.164479336895440E-01;-6.781445572019752E-02;
