# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
2.639000000000000E+08;9.836950920306544E-01;-1.820130709598485E-01;
2.653900000000000E+08;9.842766779234600E-01;-1.833457665680702E-01;
2.668800000000000E+08;9.823720321877988E-01;-1.833924893378148E-01;
2.683700000000000E+08;9.835169184597783E-01;-1.845790405522380E-01;
2.698600000000000E+08;9.831701457449041E-01;-1.854712944797359E-01;
2.713500000000000E+08;9.827772867408708E-01;-1.875799226811505E-01;
2.728400000000000E+08;9.834241294186297E-01;-1.878677365901309E-01;
2.743300000000000E+08;9.821135773161108E-01;-1.883785094352629E-01;
2.758200000000000E+08;9.820257255334777E-01;-1.891888006708861E-01;
2.773100000000000E+08;9.827367608392137E-01;-1.907482724895501E-01;
2.788000000000000E+08;9.817245726170681E-01;-1.925943665997630E-01;
2.802900000000000E+08;9.809869249093623E-01;-1.932697012230880E-01;
2.817800000000000E+08;9.819346720581121E-01;-1.946844270841741E-01;
2.832700000000000E+08;9.807428993808550E-01;-1.950328820179234E-01;
2.847600000000000E+08;9.806291084380544E-01;-1.960180545510438E-01;
2.862500000000000E+08;9.809683848325619E-01;-1.968843426308661E-01;
2.877400000000000E+08;9.807117404390702E-01;-1.983343198516387E-01;
2.892300000000000E+08;9.802779834297290E-01;-1.986943249255146E-01;
2.907200000000000E+08;9.806907530598092E-01;-2.005503066013150E-01;
2.922100000000000E+08;9.800466928891313E-01;-2.014274590942583E-01;
2.937000000000000E+08;9.797082462432807E-01;-2.013744260268516E-01;
2.951900000000000E+08;9.800774207562076E-01;-2.025079051027513E-01;
2.966800000000000E+08;9.792532431577939E-01;-2.033979081622148E-01;
2.981700000000000E+08;9.793604827276111E-01;-2.050459303497255E-01;
2.996600000000000E+08;9.791482186619805E-01;-2.065041374660537E-01;
3.011500000000000E+08;9.786262759063991E-01;-2.069801327904078E-01;
3.026400000000000E+08;9.784109975252111E-01;-2.082687619038984E-01;
3.041300000000000E+08;9.782663216726244E-01;-2.090433990243357E-01;
3.056200000000000E+08;9.791769408437826E-01;-2.106200403918384E-01;
3.071100000000000E+08;9.779701200141458E-01;-2.115115609245740E-01;
3.086000000000000E+08;9.767199234500645E-01;-2.128650123706876E-01;
3.100900000000000E+08;9.773350827144783E-01;-2.132007172606634E-01;
3.115800000000000E+08;9.774063823221808E-01;-2.146401696315033E-01;
3.130700000000000E+08;9.775403495245690E-01;-2.151708590959797E-01;
3.145600000000000E+08;9.767136032688712E-01;-2.166412994019942E-01;
3.160500000000000E+08;9.773002284760341E-01;-2.170643836290521E-01;
3.175400000000000E+08;9.767715004107359E-01;-2.186922695706435E-01;
3.190300000000000E+08;9.768109649442307E-01;-2.194698159180208E-01;
3.205200000000000E+08;9.764689462984568E-01;-2.198737284630765E-01;
3.220100000000000E+08;9.758094180696278E-01;-2.209533890935533E-01;
3.235000000000000E+08;9.761285683882378E-01;-2.218702459356440E-01;
3.249900000000000E+08;9.754448738453039E-01;-2.240457534710244E-01;
3.264800000000000E+08;9.752847136258923E-01;-2.243477705902142E-01;
3.279700000000000E+08;9.754838221005699E-01;-2.253219327333495E-01;
3.294600000000000E+08;9.746563728799261E-01;-2.260340950809258E-01;
3.309500000000000E+08;9.734990338275344E-01;-2.277305086851715E-01;
3.324400000000000E+08;9.742765439732071E-01;-2.281822859426115E-01;
3.339300000000000E+08;9.735464595720279E-01;-2.303089283858043E-01;
3.354200000000000E+08;9.736338466817160E-01;-2.307146904591971E-01;
3.369100000000000E+08;9.727610200495970E-01;-2.322316116075605E-01;
3.384000000000000E+08;9.735961483142622E-01;-2.317329077848165E-01;
3.398900000000000E+08;9.729334730288395E-01;-2.333837378627875E-01;
3.413800000000000E+08;9.734557753202516E-01;-2.343593797070060E-01;
3.428700000000000E+08;9.723046588856064E-01;-2.361067321181764E-01;
3.443600000000000E+08;9.721061463596542E-01;-2.365307512740064E-01;
3.458500000000000E+08;9.724601995870142E-01;-2.378057342489528E-01;
3.473400000000000E+08;9.715697618185439E-01;-2.390368191936729E-01;
3.488300000000000E+08;9.717370377563282E-01;-2.396516907822095E-01;
3.503200000000000E+08;9.714619288112112E-01;-2.399278639264180E-01;
3.518100000000000E+08;9.702893817921171E-01;-2.420672447555734E-01;
3.533000000000000E+08;9.707370968934053E-01;-2.428832845789532E-01;
3.547900000000000E+08;9.708710737270596E-01;-2.439633400591020E-01;
3.562800000000000E+08;9.693492867250045E-01;-2.444834302959028E-01;
