# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
3.622400000000000E+08;9.745456435626875E-01;-2.229643052092361E-01;
3.637300000000000E+08;9.747037444270552E-01;-2.238276234960019E-01;
3.652200000000000E+08;9.740758515117283E-01;-2.248812898986861E-01;
3.667100000000000E+08;9.746565748068916E-01;-2.258991295284729E-01;
3.682000000000000E+08;9.751362187419633E-01;-2.266135160904398E-01;
3.696900000000000E+08;9.744612825895026E-01;-2.272249315349534E-01;
3.711800000000000E+08;9.741962180751610E-01;-2.283643266584233E-01;
3.726700000000000E+08;9.738778071218700E-01;-2.293556385530678E-01;
3.741600000000000E+08;9.733436280246840E-01;-2.298975000933074E-01;
3.756500000000000E+08;9.729682595551731E-01;-2.309837713312719E-01;
3.771400000000000E+08;9.735222598409840E-01;-2.318451846402683E-01;
3.786300000000000E+08;9.732106712847414E-01;-2.327146698333138E-01;
3.801200000000000E+08;9.722789688187162E-01;-2.333169134148354E-01;
3.816100000000000E+08;9.727396417210922E-01;-2.344890335691278E-01;
3.831000000000000E+08;9.720135877595429E-01;-2.360774658002285E-01;
3.845900000000000E+08;9.724371641602884E-01;-2.358024160992656E-01;
3.860800000000000E+08;9.725757566353910E-01;-2.382129585185984E-01;
3.875700000000000E+08;9.719149292586476E-01;-2.381306083854370E-01;
3.890600000000000E+08;9.710609866068677E-01;-2.391788340725603E-01;
3.905500000000000E+08;9.713922160627683E-01;-2.399259339499128E-01;
3.920400000000000E+08;9.715285809446671E-01;-2.405091559053544E-01;
3.935300000000000E+08;9.713488923103318E-01;-2.407344824182633E-01;
3.950200000000000E+08;9.711515165591397E-01;-2.426934557458565E-01;
3.965100000000000E+08;9.702697109820997E-01;-2.431742820576620E-01;
3.980000000000000E+08;9.705111374464243E-01;-2.441340366113360E-01;
3.994900000000000E+08;9.694160886840505E-01;-2.452074274852742E-01;
4.009800000000000E+08;9.700731016304771E-01;-2.456113828701847E-01;
4.024700000000000E+08;9.696682500017780E-01;-2.468831518565330E-01;
4.039600000000000E+08;9.693421873100561E-01;-2.477761068206834E-01;
4.054500000000000E+08;9.689149626578220E-01;-2.482124472458540E-01;
4.069400000000000E+08;9.690312387998763E-01;-2.497089476253554E-01;
4.084300000000000E+08;9.680515503455177E-01;-2.502133073221892E-01;
4.099200000000000E+08;9.688474587613752E-01;-2.510074544915329E-01;
4.114100000000000E+08;9.681983023911764E-01;-2.526238957508539E-01;
4.129000000000000E+08;9.676078988475287E-01;-2.536958577283628E-01;
4.143900000000000E+08;9.673912612421717E-01;-2.536419512113223E-01;
4.158800000000000E+08;9.673097509075852E-01;-2.555165471881983E-01;
4.173700000000000E+08;9.674121120571827E-01;-2.562221139968456E-01;
4.188600000000000E+08;9.672493938907210E-01;-2.575914366063838E-01;
4.203500000000000E+08;9.663932024658265E-01;-2.580245729736534E-01;
4.218400000000000E+08;9.660988933324031E-01;-2.587201650755835E-01;
4.233300000000000E+08;9.661689010056292E-01;-2.601410123436789E-01;
4.248200000000000E+08;9.658341206120896E-01;-2.599192585607167E-01;
4.263100000000000E+08;9.653156648808500E-01;-2.612906616123208E-01;
4.278000000000000E+08;9.653396311025142E-01;-2.623546018637921E-01;
4.292900000000000E+08;9.656732812804435E-01;-2.625398571738645E-01;
4.307800000000000E+08;9.658076365312465E-01;-2.640551862551520E-01;
4.322700000000000E+08;9.650031714979921E-01;-2.646439931799690E-01;
4.337600000000000E+08;9.642583010527583E-01;-2.649163437897829E-01;
4.352500000000000E+08;9.641138358404554E-01;-2.655770948893760E-01;
4.367400000000000E+08;9.635054003045211E-01;-2.667107026196067E-01;
4.382300000000000E+08;9.639766279929961E-01;-2.681525608804852E-01;
4.397200000000000E+08;9.640583434653804E-01;-2.686505537673895E-01;
