# Version 1.00
#
freq[Hz];re:Trc2_S21;im:Trc2_S21;
8.980000000000000E+09;3.329453525230473E-02;1.015841152528642E-02;
9.050000000000000E+09;2.918514504357720E-02;-3.419697489303637E-02;
9.120000000000000E+09;-2.086850566326289E-04;1.689917614432984E-02;
9.190000000000000E+09;-9.552401493506200E-03;4.953652508014483E-02;
9.260000000000000E+09;1.438982250948554E-02;2.500502622123266E-02;
9.330000000000000E+09;-7.307300559425869E-03;-1.020617509965376E-02;
9.400000000000000E+09;-1.343804215886236E-03;1.165076293785419E-02;
9.470000000000000E+09;-4.170342683485215E-02;-1.680007270028044E-03;
9.540000000000000E+09;3.483172642431329E-03;-4.021186964355984E-03;
9.610000000000000E+09;1.472277281798754E-02;3.309274185021575E-02;
9.680000000000000E+09;9.664986946842402E-02;6.034651916784604E-02;
9.750000000000000E+09;4.166714930481790E-03;3.853521017371835E-02;
9.820000000000000E+09;-9.310424218808544E-03;3.725734638327425E-02;
9.890000000000000E+09;-6.599323856737143E-03;-1.559361897296619E-02;
9.960000000000000E+09;-1.451669596148957E-02;2.601805789559461E-03;
1.003000000000000E+10;-1.008755064046571E-02;3.270286234165490E-02;
1.010000000000000E+10;-3.604008671718820E-02;-3.608804366402690E-02;
1.017000000000000E+10;3.517245266704015E-02;-2.837191264688518E-02;
1.024000000000000E+10;-1.002185707419520E-03;2.200251031822808E-02;
1.031000000000000E+10;-4.354166714324244E-02;8.554904513893782E-03;
1.038000000000000E+10;-9.990715779786922E-03;-2.192004458324014E-02;
1.045000000000000E+10;-4.426864518479291E-02;-2.010227752940797E-02;
1.052000000000000E+10;1.564131808795222E-03;9.942508735786941E-02;
1.059000000000000E+10;-3.338565916734874E-02;-7.301246139659518E-04;
1.066000000000000E+10;-3.268936265678060E-02;-4.376906492984710E-02;
1.073000000000000E+10;1.425821765608843E-02;-3.297589753929715E-03;
1.080000000000000E+10;1.897988416858434E-02;1.186444779278839E-02;
1.087000000000000E+10;-3.279498388209665E-02;1.164410242349180E-02;
1.094000000000000E+10;-3.742068699735460E-02;3.822157692105405E-02;
1.101000000000000E+10;-3.552154852958660E-02;-4.025370191194962E-02;
1.108000000000000E+10;1.891824535237496E-05;-4.636978528803795E-02;
1.115000000000000E+10;4.167815666017818E-02;1.120301927262304E-02;
1.122000000000000E+10;5.826507060864481E-03;1.773583790874508E-02;
1.129000000000000E+10;-9.993849320304147E-03;-3.998839772295771E-02;
1.136000000000000E+10;7.394917928991762E-02;8.568133138062828E-02;
1.143000000000000E+10;1.683932630078753E-02;6.889005016490949E-03;
1.150000000000000E+10;-3.106972865137273E-02;-2.441518984713759E-02;
1.157000000000000E+10;2.283700245157488E-02;1.392706261635167E-01;
1.164000000000000E+10;5.655699393971961E-02;2.932591525587224E-02;
1.171000000000000E+10;-1.084254768890205E-02;5.700844433038980E-02;
1.178000000000000E+10;4.942985782381892E-02;2.206410056092862E-02;
1.185000000000000E+10;-5.033774848760215E-02;-3.339473034814485E-02;
1.192000000000000E+10;2.846528084458833E-02;4.132618244043446E-02;
1.199000000000000E+10;3.682129424821109E-02;2.880405967297452E-02;
1.206000000000000E+10;1.912393900841632E-02;-3.785324051554651E-03;
1.213000000000000E+10;1.333107284816874E-02;-2.020854600668991E-02;
1.220000000000000E+10;-4.612452683203173E-02;4.926846226880698E-02;
1.227000000000000E+10;-2.834801989840885E-02;-1.104505567045828E-02;
1.234000000000000E+10;-3.854319136552418E-02;4.258470931602128E-02;
1.241000000000000E+10;-8.507009234797221E-02;2.646591894146278E-02;
1.248000000000000E+10;4.865215900263126E-03;-7.495522940454200E-02;
1.255000000000000E+10;-3.855497358848210E-03;6.204965134931750E-02;
1.262000000000000E+10;4.875880186490119E-02;2.014602487714393E-02;
1.269000000000000E+10;-1.015938440742387E-01;-1.645019184423518E-02;
1.276000000000000E+10;7.434758771905739E-02;-2.477773644351364E-02;
1.283000000000000E+10;9.279462162873610E-02;1.931242213086525E-03;
1.290000000000000E+10;-4.183966274981854E-02;-1.445154183723057E-02;
1.297000000000000E+10;-7.206960825545247E-02;-1.001456418395192E-01;
1.304000000000000E+10;1.494851832532278E-02;-4.096995176033603E-02;
1.311000000000000E+10;-4.486231171985560E-02;1.232090824150932E-02;
1.318000000000000E+10;-3.762347807532922E-02;3.403289861945547E-02;
1.325000000000000E+10;-1.216027724605682E-02;7.563767160650083E-02;
1.332000000000000E+10;-2.512070484290490E-02;-1.096650524541254E-02;
1.339000000000000E+10;-1.887387443069898E-02;-1.459404686632798E-01;
1.346000000000000E+10;-4.311289503633874E-03;2.131653716931324E-02;
1.353000000000000E+10;-2.964985635340066E-02;3.700597572819095E-02;
1.360000000000000E+10;-1.686133090056209E-02;-3.258743412541685E-02;
1.367000000000000E+10;7.941245642605398E-02;-4.594263614730131E-02;
1.374000000000000E+10;-3.212307548301926E-02;8.359995162667162E-02;
1.381000000000000E+10;-5.517968317430515E-02;1.223658754444665E-01;
1.388000000000000E+10;1.040773674251913E-01;9.561085896677660E-03;
1.395000000000000E+10;1.189326742949137E-02;-2.184453082218803E-02;
1.402000000000000E+10;-2.537192341987278E-02;-6.191344062817292E-02;
1.409000000000000E+10;4.467671967836233E-02;1.161665924951421E-01;
1.416000000000000E+10;-3.584520163340840E-02;3.126166816365365E-03;
1.423000000000000E+10;-7.267317709461406E-02;6.047096341826017E-02;
1.430000000000000E+10;9.965060655239212E-02;-7.461151852078818E-02;
1.437000000000000E+10;5.904453417526638E-02;-5.061965578875004E-02;
1.444000000000000E+10;-1.003898469007540E-01;3.082866351658449E-02;
1.451000000000000E+10;2.803619174400139E-02;-9.232614216590415E-04;
1.458000000000000E+10;-8.360908134201388E-03;-2.000140818023281E-02;
1.465000000000000E+10;-3.106680276071204E-02;1.068708691628371E-01;
1.472000000000000E+10;-3.555846626773640E-02;-4.520669528513469E-02;
1.479000000000000E+10;5.042629610341341E-02;-2.417170453361363E-02;
1.486000000000000E+10;2.199654899180269E-02;3.378138151369348E-02;
1.493000000000000E+10;-6.508460728434745E-03;6.271848255393771E-02;
1.500000000000000E+10;3.656624190865802E-02;-3.366104538410283E-02;
